period,source_name,destination_name,firm,firm_type,cc1 lcu fee,cc1 fx margin,cc1 total cost %
2021_3Q,United States,Kenya,WorldRemit,Money Transfer Operator,0.99,3.39,3.88
2021_3Q,United States,Kenya,WorldRemit,Money Transfer Operator,0.99,3.04,3.54
2021_3Q,United States,Kenya,WorldRemit,Money Transfer Operator,0.99,3.09,3.58
2021_3Q,United Kingdom,Kenya,Ria,Money Transfer Operator,8.0,2.79,9.45
2021_3Q,South Africa,Kenya,Mama Money,Money Transfer Operator,66.0,3.31,8.13
2021_3Q,Canada,Kenya,Western Union,Money Transfer Operator,7.0,3.95,7.45
2021_3Q,Canada,Kenya,Western Union,Money Transfer Operator,7.0,3.95,7.45
2021_3Q,United States,Kenya,Wave,Money Transfer Operator,0.0,2.88,2.88
2021_3Q,United Kingdom,Kenya,Western Union,Money Transfer Operator,1.9,3.22,4.8
2021_3Q,United Kingdom,Kenya,Wave,Money Transfer Operator,0.0,2.93,2.93
2021_3Q,Canada,Kenya,Wave,Money Transfer Operator,0.0,4.38,4.38
2021_3Q,South Africa,Kenya,Hello-Paisa,Money Transfer Operator,75.0,3.4,8.88
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,0.0,2.5,2.5
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,2.99,2.8,4.29
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,9.99,2.8,7.79
2021_3Q,United Kingdom,Kenya,WorldRemit,Money Transfer Operator,1.99,2.59,4.25
2021_3Q,Rwanda,Kenya,Western Union,Money Transfer Operator,6000.0,4.04,8.04
2021_3Q,Rwanda,Kenya,MTN Mobile Money,Mobile Operator,250.0,5.14,5.31
2021_3Q,Rwanda,Kenya,MoneyGram,Money Transfer Operator,11000.0,0.4,7.73
2021_3Q,Rwanda,Kenya,KCB Bank,Bank,0.0,5.18,5.18
2021_3Q,Rwanda,Kenya,Ecobank RapidCash,Bank,0.0,2.91,2.91
2021_3Q,Rwanda,Kenya,Ecobank RapidCash,Bank,0.0,3.18,3.18
2021_3Q,South Africa,Kenya,ABSA,Bank,280.0,2.06,22.49
2021_3Q,United States,Kenya,WorldRemit,Money Transfer Operator,1.99,3.64,4.64
2021_3Q,United States,Kenya,WorldRemit,Money Transfer Operator,1.99,3.69,4.68
2021_3Q,United States,Kenya,Ria,Money Transfer Operator,8.0,2.84,6.84
2021_3Q,United States,Kenya,Ria,Money Transfer Operator,12.0,2.84,8.84
2021_3Q,United Kingdom,Kenya,MoneyGram,Money Transfer Operator,3.99,2.96,6.29
2021_3Q,United Kingdom,Kenya,MoneyGram,Money Transfer Operator,3.99,3.33,6.66
2021_3Q,South Africa,Kenya,Western Union,Money Transfer Operator,154.0,2.09,13.33
2021_3Q,South Africa,Kenya,Western Union,Money Transfer Operator,180.0,2.09,15.23
2021_3Q,South Africa,Kenya,MoneyGram,Money Transfer Operator,169.0,2.41,14.75
2021_3Q,South Africa,Kenya,ABSA,Bank,410.0,2.22,32.14
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,0.0,2.1,2.1
2021_3Q,United States,Kenya,Ria,Money Transfer Operator,9.0,2.83,7.33
2021_3Q,United Kingdom,Kenya,Equity Direct,Money Transfer Operator,1.0,1.74,2.57
2021_3Q,Tanzania,Kenya,M-Pesa,Mobile Operator,14676.62,4.71,9.23
2021_3Q,United Kingdom,Kenya,Small World,Money Transfer Operator,2.99,1.45,3.94
2021_3Q,United States,Kenya,Ria,Money Transfer Operator,5.0,2.84,5.34
2021_3Q,United Kingdom,Kenya,Western Union,Money Transfer Operator,1.9,8.13,9.71
2021_3Q,United Kingdom,Kenya,Skrill,Money Transfer Operator,0.0,4.72,4.72
2021_3Q,United Kingdom,Kenya,Azimo,Money Transfer Operator,0.99,5.31,6.13
2021_3Q,United Kingdom,Kenya,Azimo,Money Transfer Operator,1.99,3.16,4.82
2021_3Q,United States,Kenya,MoneyGram,Money Transfer Operator,0.0,2.22,2.22
2021_3Q,United States,Kenya,MoneyGram,Money Transfer Operator,7.0,2.09,5.59
2021_3Q,United States,Kenya,MoneyGram,Money Transfer Operator,4.99,2.22,4.72
2021_3Q,United States,Kenya,MoneyGram,Money Transfer Operator,12.87,2.09,8.52
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,8.0,5.77,9.77
2021_3Q,United States,Kenya,MoneyGram,Money Transfer Operator,7.99,3.59,7.58
2021_3Q,Tanzania,Kenya,MoneyGram,Money Transfer Operator,17500.0,2.69,8.08
2021_3Q,Tanzania,Kenya,Western Union,Money Transfer Operator,35085.0,4.56,15.38
2021_3Q,Tanzania,Kenya,Stanbic Bank,Bank,78735.5,11.27,35.54
2021_3Q,Tanzania,Kenya,Stanbic Bank,Bank,78735.5,11.28,35.54
2021_3Q,Tanzania,Kenya,National Bank of Commerce Ltd (NBC),Bank,198815.0,11.76,73.03
2021_3Q,Tanzania,Kenya,National Bank of Commerce Ltd (NBC),Bank,198815.0,11.76,73.03
2021_3Q,United Kingdom,Kenya,WorldRemit,Money Transfer Operator,0.99,2.44,3.27
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,5.0,10.66,13.16
2021_3Q,United States,Kenya,Western Union,Money Transfer Operator,12.0,10.66,16.66
2021_3Q,United Kingdom,Kenya,Ria,Money Transfer Operator,8.0,1.41,8.08
2021_3Q,United Kingdom,Kenya,Ria,Money Transfer Operator,8.0,2.88,9.55
2021_3Q,United Kingdom,Kenya,MoneyGram,Money Transfer Operator,5.0,1.46,5.63
2021_3Q,United Kingdom,Kenya,Western Union,Money Transfer Operator,1.9,8.17,9.76
2021_3Q,Canada,Kenya,Toronto Dominion Bank,Bank,25.0,2.56,15.06
2021_3Q,Canada,Kenya,Toronto Dominion Bank,Bank,50.0,2.56,27.56
2021_3Q,Canada,Kenya,Royal Bank of Canada,Bank,6.0,2.23,5.23
2021_3Q,Canada,Kenya,WorldRemit,Money Transfer Operator,0.99,4.11,4.61
2021_3Q,Canada,Kenya,Ria,Money Transfer Operator,7.0,2.23,5.73
2021_3Q,Canada,Kenya,Ria,Money Transfer Operator,8.5,2.23,6.48
2021_3Q,Canada,Kenya,Ria,Money Transfer Operator,8.5,2.25,6.5
2021_3Q,Canada,Kenya,MoneyGram,Money Transfer Operator,10.0,3.88,8.88
2021_3Q,Canada,Kenya,Western Union,Money Transfer Operator,0.0,8.78,8.78
2021_3Q,Canada,Kenya,Western Union,Money Transfer Operator,7.0,8.78,12.28
2021_3Q,Tanzania,Kenya,KCB Bank,Bank,115944.4,6.64,42.37
2021_3Q,Italy,Nigeria,Poste Italiane via MoneyGram,Money Transfer Operator / Post office,10.0,2.2,9.35
2021_3Q,Italy,Senegal,Poste Italiane via MoneyGram,Money Transfer Operator / Post office,7.4,0.07,5.35
2021_3Q,Italy,Nigeria,Extrabanca,Money Transfer Operator,5.0,1.47,5.04
2021_3Q,Italy,Nigeria,Extrabanca,Money Transfer Operator,4.0,1.47,4.33
2021_3Q,Italy,Nigeria,Unicredit Banca,Bank,20.5,0.0,14.64
2021_3Q,Italy,Nigeria,Banca Monte dei Paschi di Siena,Bank,21.0,0.0,15.0
2021_3Q,United Kingdom,Nigeria,Moneyline UK,Money Transfer Operator,1.5,-27.34,-26.09
2021_3Q,United Kingdom,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,5.03,-0.55,3.64
2021_3Q,United Kingdom,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,5.04,-0.54,3.66
2021_3Q,United Kingdom,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,5.04,-0.6,3.6
2021_3Q,Ghana,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,0.0,1.31,1.31
2021_3Q,Ghana,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,20.0,1.47,8.14
2021_3Q,Ghana,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,20.0,1.47,8.14
2021_3Q,South Africa,Nigeria,Mama Money,Money Transfer Operator,66.0,9.03,13.85
2021_3Q,South Africa,Nigeria,Mama Money,Money Transfer Operator,68.5,9.18,14.18
2021_3Q,United States,Nigeria,WorldRemit,Money Transfer Operator,3.99,0.0,2.0
2021_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,0.99,2.36,3.07
2021_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,0.99,2.41,3.12
2021_3Q,Italy,Nigeria,Ria,Money Transfer Operator,4.5,4.1,7.31
2021_3Q,Italy,Nigeria,Ria,Money Transfer Operator,4.5,4.29,7.51
2021_3Q,Germany,Nigeria,WorldRemit,Money Transfer Operator,0.99,1.32,2.02
2021_3Q,Ghana,Nigeria,ATL Money Transfer,Money Transfer Operator,50.0,-2.85,13.81
2021_3Q,South Africa,Nigeria,First National Bank of South Africa,Money Transfer Operator,295.0,0.95,22.49
2021_3Q,United Kingdom,Nigeria,Sendwave,Money Transfer Operator,0.0,1.23,1.23
2021_3Q,United Kingdom,Nigeria,Sendwave,Money Transfer Operator,0.0,1.24,1.24
2021_3Q,Germany,Nigeria,ATL Money Transfer,Money Transfer Operator,5.6,-18.34,-14.34
2021_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,6.75,1.16,4.53
2021_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,7.0,1.16,4.66
2021_3Q,South Africa,Nigeria,Sikhona Money Transfers,Money Transfer Operator,86.25,2.72,9.01
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,1.9,1.05,2.4
2021_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,5.0,2.3,5.87
2021_3Q,Canada,Nigeria,WorldRemit,Money Transfer Operator,2.99,2.72,4.22
2021_3Q,United Kingdom,Nigeria,WorldRemit,Money Transfer Operator,0.99,1.22,2.04
2021_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,0.0,3.28,3.28
2021_3Q,Netherlands,Nigeria,WorldRemit,Money Transfer Operator,0.99,1.35,2.06
2021_3Q,Spain,Nigeria,WorldRemit,Money Transfer Operator,0.69,2.22,2.71
2021_3Q,Spain,Nigeria,Azimo,Money Transfer Operator,1.99,2.24,3.66
2021_3Q,Canada,Nigeria,Ria,Money Transfer Operator,5.0,0.33,2.83
2021_3Q,Canada,Nigeria,Ria,Money Transfer Operator,8.0,0.33,4.33
2021_3Q,Italy,Nigeria,MoneyGram,Money Transfer Operator,2.99,5.97,8.1
2021_3Q,Canada,Nigeria,Ria,Money Transfer Operator,7.25,1.45,5.07
2021_3Q,United Kingdom,Nigeria,EcoBank Rapid Transfer,Money Transfer Operator,5.03,-0.55,3.64
2021_3Q,Netherlands,Nigeria,Ria,Money Transfer Operator,3.0,2.08,4.23
2021_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,0.0,3.24,3.24
2021_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,3.99,1.18,4.03
2021_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,3.99,1.28,4.13
2021_3Q,Spain,Nigeria,Ria,Money Transfer Operator,3.0,0.57,2.71
2021_3Q,South Africa,Nigeria,WorldRemit,Money Transfer Operator,24.0,2.66,4.41
2021_3Q,South Africa,Nigeria,WorldRemit,Money Transfer Operator,30.0,2.66,4.85
2021_3Q,Canada,Nigeria,MoneyGram,Money Transfer Operator,4.99,3.78,6.27
2021_3Q,Germany,Nigeria,MoneyGram,Money Transfer Operator,3.99,4.46,7.31
2021_3Q,Netherlands,Nigeria,Remitly,Money Transfer Operator,0.0,0.21,0.21
2021_3Q,Netherlands,Nigeria,Remitly,Money Transfer Operator,0.0,2.72,2.72
2021_3Q,Canada,Nigeria,Western Union,Money Transfer Operator,7.0,1.75,5.25
2021_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,2.17,2.17
2021_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,2.72,2.72
2021_3Q,Italy,Nigeria,Remitly,Money Transfer Operator,0.0,2.72,2.72
2021_3Q,Italy,Nigeria,Western Union,Money Transfer Operator,2.9,1.05,3.13
2021_3Q,Spain,Nigeria,Remitly,Money Transfer Operator,0.0,2.73,2.73
2021_3Q,Spain,Nigeria,Western Union,Money Transfer Operator,4.9,1.05,4.55
2021_3Q,Spain,Nigeria,MoneyGram,Money Transfer Operator,3.99,1.03,3.88
2021_3Q,Spain,Nigeria,MoneyGram,Money Transfer Operator,3.99,1.03,3.88
2021_3Q,United States,Nigeria,Walmart2World,Bank,8.0,0.0,4.0
2021_3Q,United States,Nigeria,Walmart2World,Bank,8.0,0.0,4.0
2021_3Q,United States,Nigeria,Walmart2World,Bank,9.99,0.0,5.0
2021_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,4.99,0.0,2.5
2021_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,4.99,0.0,2.5
2021_3Q,United States,Nigeria,MoneyGram,Money Transfer Operator,9.99,0.0,5.0
2021_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,3.5,1.4,4.32
2021_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,6.0,0.53,5.53
2021_3Q,Canada,Nigeria,Wise,Money Transfer Operator,3.46,-0.07,1.66
2021_3Q,United Kingdom,Nigeria,Lyca Remit,Money Transfer Operator,2.5,-0.68,1.4
2021_3Q,United Kingdom,Nigeria,Lyca Remit,Money Transfer Operator,2.5,-0.7,1.39
2021_3Q,Cameroon,Nigeria,MoneyGram,Money Transfer Operator,13675.0,5.57,20.28
2021_3Q,South Africa,Nigeria,Hello-Paisa,Money Transfer Operator,100.0,2.86,10.16
2021_3Q,Spain,Nigeria,WorldRemit,Money Transfer Operator,0.99,1.32,2.03
2021_3Q,United States,Nigeria,Western Union,Money Transfer Operator,5.0,0.0,2.5
2021_3Q,Italy,Nigeria,Western Union,Money Transfer Operator,3.9,1.74,4.53
2021_3Q,Italy,Nigeria,Small World,Money Transfer Operator,1.49,1.64,2.71
2021_3Q,Italy,Nigeria,Small World,Money Transfer Operator,1.49,1.69,2.76
2021_3Q,United Kingdom,Nigeria,MoneyGram,Money Transfer Operator,3.99,3.8,7.12
2021_3Q,United Kingdom,Nigeria,MoneyGram,Money Transfer Operator,3.99,3.8,7.12
2021_3Q,United Kingdom,Nigeria,WorldRemit,Money Transfer Operator,0.59,1.7,2.19
2021_3Q,Italy,Nigeria,Azimo,Money Transfer Operator,1.99,2.2,3.62
2021_3Q,South Africa,Nigeria,Western Union,Money Transfer Operator,154.0,2.09,13.33
2021_3Q,South Africa,Nigeria,Western Union,Money Transfer Operator,180.0,2.09,15.23
2021_3Q,South Africa,Nigeria,Nedbank,Bank,179.01,2.34,15.4
2021_3Q,South Africa,Nigeria,MoneyGram,Money Transfer Operator,169.0,2.41,14.75
2021_3Q,South Africa,Nigeria,First National Bank of South Africa,Money Transfer Operator,400.0,1.76,30.96
2021_3Q,South Africa,Nigeria,ABSA,Bank,410.0,1.18,31.1
2021_3Q,United Kingdom,Nigeria,Azimo,Money Transfer Operator,1.99,2.07,3.73
2021_3Q,Spain,Nigeria,Western Union,Money Transfer Operator,5.9,5.57,9.78
2021_3Q,Spain,Nigeria,Small World,Money Transfer Operator,5.0,1.31,4.88
2021_3Q,Spain,Nigeria,Ria,Money Transfer Operator,5.0,0.91,4.49
2021_3Q,Spain,Nigeria,MoneyGram,Money Transfer Operator,4.3,2.9,5.97
2021_3Q,Spain,Nigeria,Money Exchange,Money Transfer Operator,4.0,2.94,5.8
2021_3Q,Spain,Nigeria,Maccorp Exact Change,Money Transfer Operator,6.9,5.28,10.21
2021_3Q,Cameroon,Nigeria,Western Union,Money Transfer Operator,3325.0,5.56,9.13
2021_3Q,Cameroon,Nigeria,MoneyGram,Money Transfer Operator,13675.0,5.57,20.28
2021_3Q,United States,Nigeria,WorldRemit,Money Transfer Operator,3.49,0.0,1.75
2021_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,1.99,1.44,2.86
2021_3Q,Italy,Nigeria,WorldRemit,Money Transfer Operator,1.99,1.46,2.88
2021_3Q,Canada,Nigeria,WorldRemit,Money Transfer Operator,2.69,2.72,4.07
2021_3Q,Canada,Nigeria,MoneyGram,Money Transfer Operator,10.0,1.28,6.28
2021_3Q,Germany,Nigeria,Azimo,Money Transfer Operator,1.99,2.17,3.59
2021_3Q,Germany,Nigeria,WorldRemit,Money Transfer Operator,0.69,2.22,2.71
2021_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,3.9,1.03,3.81
2021_3Q,United States,Nigeria,Western Union,Money Transfer Operator,5.0,0.0,2.5
2021_3Q,United States,Nigeria,Western Union,Money Transfer Operator,12.0,0.0,6.0
2021_3Q,Netherlands,Nigeria,WorldRemit,Money Transfer Operator,0.69,2.25,2.74
2021_3Q,Netherlands,Nigeria,MoneyTrans,Money Transfer Operator / Post office,8.0,3.59,9.3
2021_3Q,Germany,Nigeria,Small World,Money Transfer Operator,1.49,2.08,3.14
2021_3Q,United States,Nigeria,Western Union,Money Transfer Operator,17.0,0.0,8.5
2021_3Q,Ghana,Nigeria,United Bank for Africa (UBA),Bank,25.0,0.66,8.99
2021_3Q,Germany,Nigeria,Postbank,Post office,12.0,-0.26,8.31
2021_3Q,Germany,Nigeria,Postbank,Post office,12.0,-0.27,8.3
2021_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,2.9,1.12,3.54
2021_3Q,United Kingdom,Nigeria,Small World,Money Transfer Operator,1.49,0.85,2.09
2021_3Q,United Kingdom,Nigeria,Small World,Money Transfer Operator,1.99,1.1,2.76
2021_3Q,United Kingdom,Nigeria,Small World,Money Transfer Operator,6.0,0.94,5.94
2021_3Q,United Kingdom,Nigeria,Small World,Money Transfer Operator,6.0,1.2,6.2
2021_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,6.0,0.53,5.53
2021_3Q,United Kingdom,Nigeria,Ria,Money Transfer Operator,8.0,1.79,8.46
2021_3Q,United Kingdom,Nigeria,MoneyGram,Money Transfer Operator,2.99,3.27,5.76
2021_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,9.9,1.42,9.67
2021_3Q,United Kingdom,Nigeria,Western Union,Money Transfer Operator,0.9,1.04,1.79
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.9,1.05,3.83
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.9,1.02,3.8
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.9,1.03,3.82
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.9,1.05,3.84
2021_3Q,Netherlands,Nigeria,Western Union,Money Transfer Operator,3.9,1.12,3.91
2021_3Q,Netherlands,Nigeria,MoneyGram,Money Transfer Operator,0.0,3.05,3.05
2021_3Q,Italy,Nigeria,Ria,Money Transfer Operator,8.0,3.63,9.35
2021_3Q,Italy,Nigeria,Western Union,Money Transfer Operator,7.5,1.74,7.1
2021_3Q,Germany,Nigeria,Postbank,Post office,8.0,-0.27,5.44
2021_3Q,Germany,Nigeria,Ria,Money Transfer Operator,3.9,0.95,3.74
2021_3Q,Germany,Nigeria,Ria,Money Transfer Operator,3.9,1.21,3.99
2021_3Q,Germany,Nigeria,MoneyGram,Money Transfer Operator,12.5,2.68,11.61
2021_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,3.9,1.0,3.79
2021_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,3.9,1.03,3.81
2021_3Q,Germany,Nigeria,Western Union,Money Transfer Operator,6.9,5.8,10.73
2021_3Q,Tanzania,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,11682.0,3.02,6.62
2021_3Q,United Kingdom,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,5.04,1.99,6.19
2021_3Q,Canada,Rwanda,WorldRemit,Money Transfer Operator,9.99,4.61,9.6
2021_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,0.0,4.49,4.49
2021_3Q,United Kingdom,Rwanda,CashMinute,Money Transfer Operator,2.0,10.66,12.33
2021_3Q,Canada,Rwanda,Ria,Money Transfer Operator,7.0,1.92,5.42
2021_3Q,Canada,Rwanda,Ria,Money Transfer Operator,9.0,3.7,8.2
2021_3Q,Canada,Rwanda,Ria,Money Transfer Operator,9.0,3.72,8.22
2021_3Q,Canada,Rwanda,Ria,Money Transfer Operator,10.0,1.92,6.92
2021_3Q,United Kingdom,Rwanda,Ria,Money Transfer Operator,6.5,2.8,8.22
2021_3Q,United Kingdom,Rwanda,Ria,Money Transfer Operator,8.0,4.0,10.66
2021_3Q,United Kingdom,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,5.04,2.03,6.23
2021_3Q,Tanzania,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,137857.0,2.44,44.92
2021_3Q,Kenya,Rwanda,EcoBank Rapid Transfer,Money Transfer Operator,1214.0,0.0,6.75
2021_3Q,Canada,Rwanda,Western Union,Money Transfer Operator,7.0,8.84,12.34
2021_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,4.99,4.49,6.99
2021_3Q,Kenya,Rwanda,Dahabshiil,Money Transfer Operator,432.0,1.13,3.53
2021_3Q,United Kingdom,Rwanda,Western Union,Money Transfer Operator,9.9,10.88,19.13
2021_3Q,United Kingdom,Rwanda,Western Union,Money Transfer Operator,2.9,5.96,8.38
2021_3Q,United Kingdom,Rwanda,Equity Direct,Money Transfer Operator,1.0,6.35,7.18
2021_3Q,Canada,Rwanda,Western Union,Money Transfer Operator,6.0,4.75,7.75
2021_3Q,Canada,Rwanda,Western Union,Money Transfer Operator,8.0,4.75,8.75
2021_3Q,Canada,Rwanda,WorldRemit,Money Transfer Operator,3.99,4.61,6.6
2021_3Q,Tanzania,Rwanda,Tigo,Mobile Operator,2250.0,0.07,0.77
2021_3Q,Kenya,Rwanda,M-Pesa,Mobile Operator,350.0,3.33,5.28
2021_3Q,United Kingdom,Rwanda,WorldRemit,Money Transfer Operator,1.99,3.36,5.02
2021_3Q,United Kingdom,Rwanda,WorldRemit,Money Transfer Operator,0.99,3.97,4.8
2021_3Q,United Kingdom,Rwanda,Azimo,Money Transfer Operator,2.99,7.21,9.7
2021_3Q,United Kingdom,Rwanda,MoneyGram,Money Transfer Operator,3.99,5.2,8.52
2021_3Q,United Kingdom,Rwanda,MoneyGram,Money Transfer Operator,3.99,5.56,8.88
2021_3Q,Tanzania,Rwanda,Western Union,Money Transfer Operator,35085.0,4.64,15.45
2021_3Q,Tanzania,Rwanda,MoneyGram,Money Transfer Operator,17500.0,4.99,10.38
2021_3Q,Tanzania,Rwanda,NMB (National Microfinance Bank),Non-Bank FI,105255.0,11.65,44.09
2021_3Q,Tanzania,Rwanda,KCB Bank,Bank,115944.4,12.33,48.06
2021_3Q,Kenya,Rwanda,Western Union,Money Transfer Operator,216.0,2.96,4.16
2021_3Q,Kenya,Rwanda,Ecobank,Bank,600.0,4.19,7.52
2021_3Q,Kenya,Rwanda,MoneyGram,Money Transfer Operator,420.0,3.61,5.95
2021_3Q,United Kingdom,Rwanda,MoneyGram,Money Transfer Operator,4.5,5.68,9.43
2021_3Q,United Kingdom,Rwanda,Western Union,Money Transfer Operator,4.9,6.15,10.24
2021_3Q,Canada,Rwanda,ScotiaBank,Bank,7.0,7.39,10.89
2021_3Q,Canada,Rwanda,Western Union,Money Transfer Operator,6.0,8.68,11.68
2021_3Q,Canada,Rwanda,MoneyGram,Money Transfer Operator,10.0,4.49,9.49
2021_3Q,Italy,Senegal,Extrabanca,Money Transfer Operator,5.0,0.0,3.57
2021_3Q,Italy,Senegal,Extrabanca,Money Transfer Operator,4.0,0.0,2.86
2021_3Q,Italy,Senegal,Ria,Money Transfer Operator,2.5,0.25,2.03
2021_3Q,Italy,Senegal,Ria,Money Transfer Operator,2.5,0.36,2.14
2021_3Q,France,Senegal,Western Union,Money Transfer Operator,3.9,-0.09,2.7
2021_3Q,France,Senegal,ATL Money Transfer,Money Transfer Operator,5.6,-0.07,3.93
2021_3Q,Italy,Senegal,TapTap Send,Money Transfer Operator,2.0,-0.07,1.36
2021_3Q,Italy,Senegal,TapTap Send,Money Transfer Operator,2.0,0.13,1.56
2021_3Q,Italy,Senegal,TapTap Send,Money Transfer Operator,2.0,0.15,1.58
2021_3Q,Italy,Senegal,TapTap Send,Money Transfer Operator,2.0,0.16,1.59
2021_3Q,France,Senegal,TapTap Send,Money Transfer Operator,2.0,-0.07,1.36
2021_3Q,France,Senegal,Small World,Money Transfer Operator,3.5,-0.12,2.38
2021_3Q,France,Senegal,Small World,Money Transfer Operator,6.9,0.02,4.95
2021_3Q,France,Senegal,Small World,Money Transfer Operator,6.9,0.03,4.96
2021_3Q,France,Senegal,Small World,Money Transfer Operator,8.0,-0.12,5.6
2021_3Q,Italy,Senegal,MoneyGram,Money Transfer Operator,3.99,0.28,3.13
2021_3Q,France,Senegal,Western Union,Money Transfer Operator,7.9,-0.09,5.56
2021_3Q,Italy,Senegal,Remitly,Money Transfer Operator,5.99,0.28,4.56
2021_3Q,Italy,Senegal,Remitly,Money Transfer Operator,5.99,0.38,4.65
2021_3Q,Italy,Senegal,Remitly,Money Transfer Operator,5.99,0.38,4.65
2021_3Q,Italy,Senegal,Remitly,Money Transfer Operator,5.99,0.38,4.65
2021_3Q,France,Senegal,MoneyGram,Money Transfer Operator,3.99,0.22,3.07
2021_3Q,France,Senegal,MoneyGram,Money Transfer Operator,3.99,0.7,3.55
2021_3Q,Italy,Senegal,Western Union,Money Transfer Operator,4.99,-0.08,3.49
2021_3Q,France,Senegal,Monisnap,Money Transfer Operator,6.99,0.21,5.21
2021_3Q,France,Senegal,Monisnap,Money Transfer Operator,6.99,0.23,5.22
2021_3Q,France,Senegal,WorldRemit,Money Transfer Operator,6.99,-0.08,4.91
2021_3Q,France,Senegal,WorldRemit,Money Transfer Operator,6.99,0.06,5.05
2021_3Q,France,Senegal,WorldRemit,Money Transfer Operator,6.99,-0.08,4.91
2021_3Q,France,Senegal,WorldRemit,Money Transfer Operator,6.99,0.06,5.05
2021_3Q,Italy,Senegal,Small World,Money Transfer Operator,2.99,-0.08,2.05
2021_3Q,Italy,Senegal,Small World,Money Transfer Operator,8.0,-0.08,5.63
2021_3Q,Italy,Senegal,Small World,Money Transfer Operator,8.0,-0.08,5.63
2021_3Q,Italy,Senegal,WorldRemit,Money Transfer Operator,6.99,-0.07,4.92
2021_3Q,Italy,Senegal,WorldRemit,Money Transfer Operator,6.99,-0.07,4.92
